,Price,Bracelet color,Dial,Gender,Crystal
408,8085825.0,Blue,Blue,Men's watch/Unisex,Sapphire crystal
409,4716731.25,Blue,Champagne,Men's watch/Unisex,Sapphire crystal
410,12394181.25,Silver,Grey,Men's watch/Unisex,Sapphire crystal
411,18451743.75,Silver,Black,Men's watch/Unisex,Sapphire crystal
412,6275362.5,Black,Silver,Men's watch/Unisex,Sapphire crystal
413,5213587.5,Black,Black,Men's watch/Unisex,Plexiglass
414,2048674443.75,Brown,Blue,Men's watch/Unisex,Sapphire crystal
415,408340968.75,Silver,Grey,Men's watch/Unisex,Sapphire crystal
416,2586375.0,Black,Black,Men's watch/Unisex,Mineral Glass
417,114419868.75,Brown,White,Men's watch/Unisex,Sapphire crystal
418,2947106.25,Silver,Blue,Men's watch/Unisex,Mineral Glass
419,20663775.0,Black,Grey,Men's watch/Unisex,Sapphire crystal
420,23250150.0,Black,Blue,Men's watch/Unisex,Sapphire crystal
421,162029587.5,Blue,Blue,Men's watch/Unisex,Sapphire crystal
422,2892656.25,Black,Black,Men's watch/Unisex,Mineral Glass
423,4961756.25,Brown,White,Men's watch/Unisex,Sapphire crystal
424,24842812.5,Blue,Black,Men's watch/Unisex,Plexiglass
425,421980693.75,Black,Black,Men's watch/Unisex,Sapphire crystal
426,80994375.0,Black,Black,Men's watch/Unisex,Sapphire crystal
427,4063331.25,Silver,Red,Men's watch/Unisex,Sapphire crystal
428,12727687.5,Blue,White,Men's watch/Unisex,Sapphire crystal
429,3743437.5,Steel,Black,Men's watch/Unisex,Sapphire crystal
430,176622187.5,Black,Silver,Men's watch/Unisex,Sapphire crystal
431,4716731.25,Gold,Silver,Men's watch/Unisex,Sapphire crystal
432,6867506.25,Black,Black,Men's watch/Unisex,Sapphire crystal
433,592143.75,Black,Gold,Women's watch,Mineral Glass
434,3287418.75,Silver,Black,Men's watch/Unisex,Sapphire crystal
435,23651718.75,Black,Black,Men's watch/Unisex,Sapphire crystal
436,13871137.5,Blue,Red,Men's watch/Unisex,Sapphire crystal
437,15865368.75,Brown,Silver,Men's watch/Unisex,Sapphire crystal
438,9521943.75,Brown,Black,Men's watch/Unisex,Sapphire crystal
439,8848125.0,Steel,Blue,Men's watch/Unisex,Plexiglass
440,592143.75,Silver,Blue,Men's watch/Unisex,Sapphire crystal
441,11243925.0,Black,Black,Men's watch/Unisex,Sapphire crystal
442,55362037.5,Brown,Silver,Men's watch/Unisex,Sapphire crystal
443,3396318.75,Black,Black,Men's watch/Unisex,Sapphire crystal
444,660206.25,Silver,Blue,Women's watch,Mineral Glass
445,6568031.25,Silver,Black,Men's watch/Unisex,Sapphire crystal
446,31819218.75,Black,Black,Men's watch/Unisex,Sapphire crystal
447,6670125.0,Black,Black,Women's watch,Sapphire crystal
448,1123031.25,Black,Black,Men's watch/Unisex,Glass
449,272079843.75,Steel,Blue,Men's watch/Unisex,Sapphire crystal
450,87800625.0,Brown,Champagne,Men's watch/Unisex,Sapphire crystal
451,76032618.75,Blue,Silver (solid),Men's watch/Unisex,Sapphire crystal
452,40830693.75,Black,Silver,Men's watch/Unisex,Sapphire crystal
453,19057500.0,Black,Black,Men's watch/Unisex,Sapphire crystal
454,95219437.5,Steel,Black,Men's watch/Unisex,Sapphire crystal
455,7384781.25,Steel,Black,Men's watch/Unisex,Sapphire crystal
456,292328437.5,Brown,Black,Men's watch/Unisex,Sapphire crystal
457,47984062.5,Blue,Blue,Men's watch/Unisex,Sapphire crystal
458,36903487.5,Black,Silver,Men's watch/Unisex,Sapphire crystal
459,2947106.25,Black,Black,Men's watch/Unisex,Sapphire crystal
460,12183187.5,Black,Black,Men's watch/Unisex,Sapphire crystal
461,65340000.0,Steel,Blue,Men's watch/Unisex,Sapphire crystal
462,9596812.5,Brown,Silver,Men's watch/Unisex,Sapphire crystal
463,10406756.25,Blue,Blue,Men's watch/Unisex,Sapphire crystal
464,112303125.0,Black,Blue,Men's watch/Unisex,Sapphire crystal
465,9964350.0,Blue,Red,Women's watch,Sapphire crystal
466,10209375.0,Gold,Blue,Women's watch,Sapphire crystal
467,11924550.0,Steel,Black,Men's watch/Unisex,Sapphire crystal
468,3389512.5,Black,Blue,Women's watch,Sapphire crystal
469,2062293.75,Silver,Black,Men's watch/Unisex,Sapphire crystal
470,442406.25,Black,Silver,Men's watch/Unisex,Plastic
471,12965906.25,Steel,White,Women's watch,Sapphire crystal
472,18717187.5,Black,Black,Men's watch/Unisex,Sapphire crystal
473,22453818.75,Steel,Green,Men's watch/Unisex,Sapphire crystal
474,22664812.5,Steel,Black,Men's watch/Unisex,Sapphire crystal
475,32302462.5,Black,Black,Men's watch/Unisex,Sapphire crystal
476,2715693.75,White,White,Men's watch/Unisex,Plexiglass
477,54347906.25,Black,Black,Men's watch/Unisex,Sapphire crystal
478,316830937.5,Steel,Silver,Men's watch/Unisex,Sapphire crystal
479,43219687.5,Black,Black,Men's watch/Unisex,Sapphire crystal
480,63679275.0,Blue,Blue,Men's watch/Unisex,Sapphire crystal
481,18383681.25,Black,White,Men's watch/Unisex,Sapphire crystal
482,9229275.0,Gold,Champagne,Women's watch,Sapphire crystal
483,4471706.25,Black,Black,Men's watch/Unisex,Glass
484,24829200.0,Gold,Gold,Men's watch/Unisex,Sapphire crystal
485,61249443.75,Black,Black,Men's watch/Unisex,Sapphire crystal
486,9651262.5,Silver,Silver,Women's watch,Sapphire crystal
487,6738187.5,Black,Blue,Men's watch/Unisex,Sapphire crystal
488,7371168.75,Black,Silver,Men's watch/Unisex,Sapphire crystal
489,23481562.5,Blue,Blue,Men's watch/Unisex,Sapphire crystal
490,11094187.5,White,White,Men's watch/Unisex,Sapphire crystal
491,1687950.0,Silver,Blue,Men's watch/Unisex,Sapphire crystal
492,4124587.5,Black,Red,Men's watch/Unisex,Sapphire crystal
493,7731900.0,Black,Blue,Men's watch/Unisex,Sapphire crystal
494,2892656.25,Gold,White,Women's watch,Sapphire crystal
495,5091075.0,Steel,Blue,Men's watch/Unisex,Sapphire crystal
496,50196093.75,Silver,Grey,Men's watch/Unisex,Sapphire crystal
497,2987943.75,Brown,Black,Men's watch/Unisex,Mineral Glass
498,1660725.0,Gold,White,Men's watch/Unisex,Sapphire crystal
499,1020256875.0,Black,Grey,Men's watch/Unisex,Sapphire crystal
500,4982175.0,Black,Black,Men's watch/Unisex,Sapphire crystal
501,52408125.0,Brown,Black,Men's watch/Unisex,Sapphire crystal
502,24284700.0,Brown,Black,Men's watch/Unisex,Sapphire crystal
503,204187500.0,Black,Blue,Men's watch/Unisex,Sapphire crystal
504,15722437.5,Steel,White,Men's watch/Unisex,Sapphire crystal
505,2429831.25,Black,Blue,Women's watch,Plexiglass
506,12761718.75,Steel,Blue,Men's watch/Unisex,Sapphire crystal
507,2178000.0,Steel,Black,Men's watch/Unisex,Sapphire crystal
508,14470087.5,Steel,Green,Men's watch/Unisex,Sapphire crystal
509,475586718.75,Brown,Blue,Men's watch/Unisex,Sapphire crystal
510,14388412.5,Brown,Grey,Men's watch/Unisex,Sapphire crystal
511,1061775.0,Silver,Black,Men's watch/Unisex,Mineral Glass
512,26952750.0,Brown,Black,Men's watch/Unisex,Sapphire crystal
513,1218318.75,Gold,Black,Men's watch/Unisex,Mineral Glass
514,94947187.5,Black,Black,Men's watch/Unisex,Sapphire crystal
515,14994168.75,Steel,Blue,Men's watch/Unisex,Sapphire crystal
516,12509887.5,Black,White,Women's watch,Sapphire crystal
517,5363325.0,Blue,Blue,Men's watch/Unisex,Sapphire crystal
518,1898943.75,Black,Black,Men's watch/Unisex,Sapphire crystal
519,18308812.5,Silver,Black,Men's watch/Unisex,Sapphire crystal
520,3028781.25,Steel,White,Women's watch,Sapphire crystal
521,10263825.0,Steel,Blue,Men's watch/Unisex,Sapphire crystal
522,3627731.25,Steel,Green,Men's watch/Unisex,Sapphire crystal
523,4049718.75,Blue,Blue,Men's watch/Unisex,Mineral Glass
524,44240625.0,Black,Black,Men's watch/Unisex,Sapphire crystal
525,63679275.0,Steel,Black,Men's watch/Unisex,Sapphire crystal
526,6772218.75,Silver,Grey,Men's watch/Unisex,Sapphire crystal
527,2579568.75,Black,Black,Men's watch/Unisex,Sapphire crystal
528,728268.75,Black,Black,Men's watch/Unisex,Mineral Glass
529,2429831.25,Silver,Silver,Men's watch/Unisex,Mineral Glass
530,8004150.0,Black,Black,Men's watch/Unisex,Sapphire crystal
531,26571600.0,Silver,Blue,Men's watch/Unisex,Sapphire crystal
532,55811250.0,Steel,Blue,Men's watch/Unisex,Plexiglass
533,9045506.25,Steel,Black,Men's watch/Unisex,Sapphire crystal
534,10209375.0,Black,Black,Men's watch/Unisex,Sapphire crystal
535,4961756.25,Gold,Champagne,Men's watch/Unisex,Sapphire crystal
536,132721875.0,Blue,Blue,Men's watch/Unisex,Sapphire crystal
537,14762756.25,Black,Black,Men's watch/Unisex,Sapphire crystal
538,30628125.0,Steel,Blue,Men's watch/Unisex,Sapphire crystal
539,571725.0,Black,Silver,Men's watch/Unisex,Mineral Glass
540,42845343.75,Black,Silver,Men's watch/Unisex,Sapphire crystal
541,3654956.25,Black,Blue,Men's watch/Unisex,Plexiglass
542,10998900.0,Black,Black,Men's watch/Unisex,Sapphire crystal
543,3879562.5,Silver,Black,Men's watch/Unisex,Sapphire crystal
544,248428125.0,Blue,Blue,Men's watch/Unisex,Sapphire crystal
545,1905750.0,Brown,Gold,Men's watch/Unisex,Plexiglass
546,6091593.75,Black,Black,Men's watch/Unisex,Sapphire crystal
547,343715625.0,Steel,Black,Men's watch/Unisex,Sapphire crystal
548,41858437.5,Black,Black,Men's watch/Unisex,Sapphire crystal
549,5785312.5,Silver,Blue,Men's watch/Unisex,Sapphire crystal
550,12931875.0,Brown,Black,Men's watch/Unisex,Sapphire crystal
551,6867506.25,Black,Black,Men's watch/Unisex,Sapphire crystal
552,10406756.25,Brown,Gold,Men's watch/Unisex,Sapphire crystal
553,5084268.75,Steel,Green,Men's watch/Unisex,Sapphire crystal
554,3614118.75,Black,Black,Men's watch/Unisex,Mineral Glass
555,8786868.75,Black,Black,Men's watch/Unisex,Sapphire crystal
556,1102612.5,Black,Blue,Men's watch/Unisex,Plexiglass
557,114855468.75,Blue,Silver,Men's watch/Unisex,Sapphire crystal
558,1579050.0,Black,Silver,Men's watch/Unisex,Mineral Glass
559,2062293.75,Gold,Blue,Men's watch/Unisex,Mineral Glass
560,646593.75,Brown,Silver,Men's watch/Unisex,Sapphire crystal
561,4199456.25,Gold,Black,Women's watch,Mineral Glass
562,1756012.5,Blue,Blue,Men's watch/Unisex,Sapphire crystal
563,1470150.0,Blue,Champagne,Women's watch,Mineral Glass
564,285522187.5,Black,Black,Men's watch/Unisex,Sapphire crystal
565,46963125.0,Gold,Black,Men's watch/Unisex,Sapphire crystal
566,3981656.25,Brown,Gold,Men's watch/Unisex,Plexiglass
567,60915937.5,Brown,Grey,Men's watch/Unisex,Sapphire crystal
568,16158037.5,Black,Black,Men's watch/Unisex,Sapphire crystal
569,231072187.5,Blue,White,Men's watch/Unisex,Sapphire crystal
570,1837687.5,Black,Silver,Men's watch/Unisex,Plexiglass
571,156496106.25,White,White,Men's watch/Unisex,Sapphire crystal
572,164615962.5,Steel,Blue,Men's watch/Unisex,Sapphire crystal
573,391699687.5,Blue,White,Men's watch/Unisex,Sapphire crystal
574,6608868.75,Silver,Blue,Men's watch/Unisex,Sapphire crystal
575,3396318.75,Steel,Black,Men's watch/Unisex,Sapphire crystal
576,74528437.5,Silver,Silver,Men's watch/Unisex,Sapphire crystal
577,2579568.75,Silver,Blue,Men's watch/Unisex,Sapphire crystal
578,8113050.0,Blue,Blue,Men's watch/Unisex,Sapphire crystal
579,43900312.5,Blue,Blue,Men's watch/Unisex,Sapphire crystal
580,25836525.0,Brown,Black,Men's watch/Unisex,Sapphire crystal
581,8677968.75,Silver,White,Men's watch/Unisex,Sapphire crystal
582,13578468.75,Black,Black,Men's watch/Unisex,Sapphire crystal
583,12918262.5,Gold,White,Women's watch,Plexiglass
584,2354962.5,Black,Black,Men's watch/Unisex,Mineral Glass
585,15368512.5,Green,Green,Men's watch/Unisex,Sapphire crystal
586,13360668.75,Blue,White,Women's watch,Sapphire crystal
587,203506875.0,Steel,White,Women's watch,Sapphire crystal
588,44240625.0,Steel,Silver,Men's watch/Unisex,Sapphire crystal
589,11366437.5,Brown,Green,Men's watch/Unisex,Sapphire crystal
590,694237.5,Gold,Gold,Women's watch,Mineral Glass
591,3532443.75,Steel,Blue,Men's watch/Unisex,Sapphire crystal
592,47636943.75,Gold,White,Men's watch/Unisex,Sapphire crystal
593,3804693.75,Black,Black,Men's watch/Unisex,Sapphire crystal
594,1102612.5,Gold,Blue,Women's watch,Sapphire crystal
595,50706562.5,Black,Black,Men's watch/Unisex,Sapphire crystal
596,13204125.0,Black,Black,Men's watch/Unisex,Sapphire crystal
597,89046168.75,Steel,Blue,Men's watch/Unisex,Sapphire crystal
598,1728787.5,Black,Black,Men's watch/Unisex,Mineral Glass
599,21092568.75,Black,Black,Men's watch/Unisex,Sapphire crystal
600,4975368.75,Black,Black,Men's watch/Unisex,Sapphire crystal
601,3314643.75,Silver,White,Men's watch/Unisex,Sapphire crystal
602,34031250.0,Steel,Black,Men's watch/Unisex,Sapphire crystal
603,3246581.25,Black,Black,Men's watch/Unisex,Sapphire crystal
604,5751281.25,Gold,White,Women's watch,Sapphire crystal
605,1102612.5,Black,Champagne,Men's watch/Unisex,Plexiglass
606,13496793.75,Steel,Black,Men's watch/Unisex,Sapphire crystal
607,13285800.0,Black,Black,Men's watch/Unisex,Sapphire crystal
608,3934012.5,Blue,Blue,Men's watch/Unisex,Sapphire crystal
609,619368.75,Gold,White,Women's watch,Mineral Glass
610,1361250.0,Black,Black,Men's watch/Unisex,Sapphire crystal
611,90182812.5,Steel,Grey,Men's watch/Unisex,Sapphire crystal
612,40497187.5,Green,Green,Men's watch/Unisex,Sapphire crystal
613,2824593.75,Blue,Blue,Men's watch/Unisex,Sapphire crystal
614,7350750.0,White,Blue,Women's watch,Sapphire crystal
615,4526156.25,Gold,Black,Men's watch/Unisex,Sapphire crystal
616,2586375.0,Steel,Green,Men's watch/Unisex,Sapphire crystal
617,6091593.75,Black,Silver,Men's watch/Unisex,Plexiglass
618,29525512.5,Black,Blue,Men's watch/Unisex,Sapphire crystal
619,31955343.75,Steel,Black,Men's watch/Unisex,Sapphire crystal
620,25802493.75,Brown,Gold,Men's watch/Unisex,Sapphire crystal
621,108219375.0,Brown,Blue,Women's watch,Sapphire crystal
622,13578468.75,Black,White,Men's watch/Unisex,Plexiglass
623,3062812.5,Black,Black,Men's watch/Unisex,Plexiglass
624,58683487.5,Black,Black,Men's watch/Unisex,Sapphire crystal
625,26537568.75,Black,Black,Men's watch/Unisex,Sapphire crystal
626,22440206.25,Black,Black,Men's watch/Unisex,Sapphire crystal
627,9862256.25,Blue,Blue,Men's watch/Unisex,Sapphire crystal
628,122505693.75,Blue,Blue,Men's watch/Unisex,Sapphire crystal
629,14687887.5,Black,Black,Men's watch/Unisex,Sapphire crystal
630,8487393.75,Brown,Silver,Men's watch/Unisex,Sapphire crystal
631,5445000.0,Black,Black,Men's watch/Unisex,Sapphire crystal
632,86439375.0,Black,Black,Men's watch/Unisex,Sapphire crystal
633,23685750.0,Steel,White,Men's watch/Unisex,Sapphire crystal
634,20759062.5,Steel,White,Men's watch/Unisex,Sapphire crystal
635,33343818.75,Gold,Silver,Men's watch/Unisex,Sapphire crystal
636,66701250.0,White,Black,Women's watch,Sapphire crystal
637,6268556.25,Brown,Black,Men's watch/Unisex,Sapphire crystal
638,5165943.75,Green,White,Men's watch/Unisex,Plexiglass
639,8997862.5,Steel,Black,Men's watch/Unisex,Sapphire crystal
640,305940937.5,Black,Blue,Men's watch/Unisex,Sapphire crystal
641,2130356.25,Brown,Silver,Men's watch/Unisex,Mineral Glass
642,35732812.5,Steel,Silver,Men's watch/Unisex,Sapphire crystal
643,57846318.75,Black,Black,Men's watch/Unisex,Sapphire crystal
644,9801000.0,Brown,White,Men's watch/Unisex,Sapphire crystal
645,3688987.5,Steel,Black,Men's watch/Unisex,Sapphire crystal
646,11032931.25,Silver,Grey,Men's watch/Unisex,Sapphire crystal
647,264729093.75,Gold,Black,Men's watch/Unisex,Sapphire crystal
648,496856.25,Gold,Silver,Women's watch,Mineral Glass
649,4083750.0,Brown,Red,Men's watch/Unisex,Glass
650,3682181.25,Silver,Grey,Men's watch/Unisex,Sapphire crystal
651,2804175.0,Steel,Blue,Men's watch/Unisex,Sapphire crystal
652,12564337.5,Green,Black,Men's watch/Unisex,Sapphire crystal
653,10297856.25,Steel,Black,Men's watch/Unisex,Sapphire crystal
654,2797368.75,Black,Black,Men's watch/Unisex,Mineral Glass
655,73255668.75,Brown,Silver,Women's watch,Sapphire crystal
656,4730343.75,Steel,Black,Men's watch/Unisex,Plexiglass
657,18717187.5,Black,Black,Men's watch/Unisex,Sapphire crystal
658,11073768.75,Black,White,Men's watch/Unisex,Sapphire crystal
659,4614637.5,Blue,Blue,Men's watch/Unisex,Sapphire crystal
660,878006.25,Steel,Black,Men's watch/Unisex,Glass
661,11468531.25,Brown,Black,Men's watch/Unisex,Sapphire crystal
662,4982175.0,Gold,Green,Men's watch/Unisex,Sapphire crystal
663,3614118.75,Silver,Grey,Men's watch/Unisex,Sapphire crystal
664,12217218.75,Steel,Silver,Men's watch/Unisex,Sapphire crystal
665,2797368.75,Black,Black,Men's watch/Unisex,Mineral Glass
666,25026581.25,Steel,Silver,Men's watch/Unisex,Sapphire crystal
667,884812500.0,Brown,Silver,Men's watch/Unisex,Sapphire crystal
668,34024443.75,Black,Black,Women's watch,Sapphire crystal
669,884812.5,Black,Blue,Men's watch/Unisex,Mineral Glass
670,1606275.0,Silver,Black,Men's watch/Unisex,Mineral Glass
671,13578468.75,Brown,Gold,Men's watch/Unisex,Sapphire crystal
672,36018675.0,Brown,Silver,Men's watch/Unisex,Plexiglass
673,4002075.0,Steel,Blue,Men's watch/Unisex,Sapphire crystal
674,3913593.75,Black,Black,Men's watch/Unisex,Sapphire crystal
675,1619887.5,Black,Blue,Men's watch/Unisex,Sapphire crystal
676,70070343.75,Black,White,Men's watch/Unisex,Sapphire crystal
677,2178000.0,Black,Gold,Men's watch/Unisex,Sapphire crystal
678,40156875.0,Black,Black,Men's watch/Unisex,Sapphire crystal
679,3906787.5,Silver,Champagne,Men's watch/Unisex,Mineral Glass
680,43029112.5,Brown,Silver,Men's watch/Unisex,Sapphire crystal
681,7235043.75,Brown,Silver,Men's watch/Unisex,Sapphire crystal
682,1415700.0,Black,Champagne,Men's watch/Unisex,Plexiglass
683,58683487.5,Silver,Silver,Men's watch/Unisex,Sapphire crystal
684,13210931.25,Silver,White,Men's watch/Unisex,Sapphire crystal
685,2205225.0,Brown,White,Men's watch/Unisex,Mineral Glass
686,9413043.75,Silver,Silver,Men's watch/Unisex,Sapphire crystal
687,17008818.75,Brown,Silver,Men's watch/Unisex,Sapphire crystal
688,5383743.75,White,White,Women's watch,Sapphire crystal
689,6636093.75,Brown,Green,Men's watch/Unisex,Sapphire crystal
690,16573218.75,Steel,Blue,Men's watch/Unisex,Sapphire crystal
691,2783756.25,Silver,Black,Men's watch/Unisex,Sapphire crystal
692,7343943.75,Silver,Black,Men's watch/Unisex,Sapphire crystal
693,20752256.25,Silver,Blue,Men's watch/Unisex,Sapphire crystal
694,7309912.5,Brown,Blue,Men's watch/Unisex,Sapphire crystal
695,22875806.25,Steel,Blue,Men's watch/Unisex,Sapphire crystal
696,13578468.75,Steel,Black,Men's watch/Unisex,Sapphire crystal
697,12217218.75,Gold,Blue,Women's watch,Sapphire crystal
698,79633125.0,White,White,Men's watch/Unisex,Sapphire crystal
699,1619887.5,Black,Black,Men's watch/Unisex,Mineral Glass
700,10719843.75,Black,Silver,Men's watch/Unisex,Plexiglass
701,34024443.75,White,White,Women's watch,Sapphire crystal
702,24284700.0,Brown,Black,Men's watch/Unisex,Sapphire crystal
703,87630468.75,Brown,Black,Men's watch/Unisex,Sapphire crystal
704,24801975.0,Blue,Blue,Men's watch/Unisex,Sapphire crystal
705,3158100.0,Gold,Green,Men's watch/Unisex,Sapphire crystal
706,5608350.0,Steel,Green,Men's watch/Unisex,Sapphire crystal
707,1517793.75,Black,Grey,Men's watch/Unisex,Mineral Glass
708,1299993.75,Black,Blue,Men's watch/Unisex,Mineral Glass
709,29416612.5,Silver,Black,Men's watch/Unisex,Sapphire crystal
710,660206.25,Silver,Silver,Women's watch,Mineral Glass
711,27225000.0,Steel,Blue,Men's watch/Unisex,Sapphire crystal
712,4696312.5,Steel,Blue,Men's watch/Unisex,Sapphire crystal
713,1687950.0,Black,Black,Men's watch/Unisex,Mineral Glass
714,16239712.5,Black,White,Men's watch/Unisex,Sapphire crystal
715,2327737.5,Steel,Blue,Men's watch/Unisex,Mineral Glass
716,2212031.25,Steel,White,Men's watch/Unisex,Mineral Glass
717,7691062.5,Blue,Blue,Women's watch,Glass
718,8119856.25,Silver,Black,Men's watch/Unisex,Sapphire crystal
719,33391462.5,Gold,Blue,Men's watch/Unisex,Sapphire crystal
720,816750.0,Black,Black,Men's watch/Unisex,Mineral Glass
721,2872237.5,Black,Black,Men's watch/Unisex,Sapphire crystal
722,135784687.5,Black,White,Men's watch/Unisex,Sapphire crystal
723,53939531.25,Steel,Black,Men's watch/Unisex,Sapphire crystal
724,14470087.5,Steel,Black,Men's watch/Unisex,Sapphire crystal
725,4458093.75,Steel,Silver,Men's watch/Unisex,Sapphire crystal
726,108219375.0,Brown,White,Men's watch/Unisex,Sapphire crystal
727,18717187.5,Black,Black,Men's watch/Unisex,Sapphire crystal
728,40592475.0,Brown,Black,Men's watch/Unisex,Plexiglass
729,5165943.75,Brown,Blue,Men's watch/Unisex,Sapphire crystal
730,18077400.0,Black,Black,Men's watch/Unisex,Plexiglass
731,7003631.25,Silver,Green,Men's watch/Unisex,Sapphire crystal
732,9869062.5,Brown,Black,Men's watch/Unisex,Sapphire crystal
733,7371168.75,Black,Red,Men's watch/Unisex,Sapphire crystal
734,14728725.0,Steel,Red,Men's watch/Unisex,Sapphire crystal
